scrape_date,keyword,page,position,last_update,headline_title,snippet,source_news,source_news_url
2025-03-16 11:04:05.476882,Pertamina,16,8,23 jam yang lalu,Jaksa Agung Beri Sinyal Tersangka Baru Korupsi Pertamina: Pemain Lama-Baru Tetap Disikat!,Jaksa Agung Beri Sinyal Tersangka Baru Korupsi Pertamina: Pemain Lama dan Baru Tetap Disikat!,Monitor Indonesia,https://monitorindonesia.com/hukum/read/2025/03/604712/jaksa-agung-beri-sinyal-tersangka-baru-korupsi-pertamina-pemain-lama-baru-tetap-disikat
2025-03-16 11:04:05.476882,Pertamina,16,9,1 hari lalu,"Kejagung Buka Peluang Periksa Eks Dirut Pertamina Nicke Widyawati, Kasus Apa?",Kejagung membuka peluang memanggil dan memeriksa mantan Direktur Utama PT Pertamina Nicke Widyawati dan mantan Dirut PT Pertamina Patra...,SINDOnews Nasional,https://nasional.sindonews.com/read/1542783/13/kejagung-buka-peluang-periksa-eks-dirut-pertamina-nicke-widyawati-kasus-apa-1741960987
2025-03-16 11:04:05.476882,Pertamina,16,10,1 hari lalu,Kejagung Memulai Penyelidikan Korupsi Pertamina dengan Melihat Kerugian Negara Dinilai Tepat,Pakar Hukum Pidana Universitas Trisakti Abdul Fickar Hadjar menilai penanganan kasus dugaan korupsi impor minyak mentah harus menjadi...,SINDOnews Nasional,https://nasional.sindonews.com/read/1542725/13/kejagung-memulai-penyelidikan-korupsi-pertamina-dengan-melihat-kerugian-negara-dinilai-tepat-1741953794
2025-03-16 11:04:05.476882,Pertamina,17,1,2 minggu lalu,Presiden Diminta Turun Tangan Berantas Mafia Migas di Pertamina,Kejaksaan Agung menetapkan tujuh tersangka atas dugaan korupsi dalam tata kelola minyak mentah dan produk kilang di Pertamina selama periode...,Universitas Gadjah Mada,https://ugm.ac.id/id/berita/presiden-diminta-turun-tangan-berantas-mafias-migas-di-pertamina/
2025-03-16 11:04:05.476882,Pertamina,17,2,1 hari lalu,Kejagung Sebut Ahok Tahu soal Ekspor-Impor terkait Dugaan Korupsi Pertamina,"Kejaksaan Agung menyebut Mantan Komisaris Utama Pertamina, Basuki Tjahaja Purnama alias Ahok mengetahui kegiatan ekspor dan impor minyak...",Kompas.com,https://video.kompas.com/watch/1832344/kejagung-sebut-ahok-tahu-soal-ekspor-impor-terkait-dugaan-korupsi-pertamina
2025-03-16 11:04:05.476882,Pertamina,17,3,5 hari lalu,Respons Pertamina soal Viral Pertamax Campur Air di Solo,Pertamina langsung mengecek dan memerintahkan SPBU melakukan pembersihan tangki Pertamax usai viral BBM tercampur air di Solo.,CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20250310151252-85-1207116/respons-pertamina-soal-viral-pertamax-campur-air-di-solo
2025-03-16 11:04:05.476882,Pertamina,17,4,2 hari lalu,5 Pernyataan Ahok Usai Diperiksa Kejagung Terkait Korupsi Pertamina Halaman all,"Mantan Komisaris Utama PT Pertamina (Persero), Basuki Tjahaja Purnama atau Ahok, memenuhi panggilan Kejagung terkait dugaan korupsi...",Kompas.com,https://www.kompas.com/jawa-barat/read/2025/03/14/043000688/5-pernyataan-ahok-usai-diperiksa-kejagung-terkait-korupsi-pertamina?page=all
2025-03-16 11:04:05.476882,Pertamina,17,5,8 jam yang lalu,"Eratkan Silaturahmi, Kilang Pertamina Balongan Undang Wartawan untuk Berbuka Puasa",Cuplikcom - Indramayu - PT Kilang Pertamina Internasional (KPI) Refinery Unit VI Balongan menggelar acara buka puasa bersama insan pers...,cuplik.com,"https://www.cuplik.com/read/24404/Eratkan-Silaturahmi,-Kilang-Pertamina-Balongan-Undang-Wartawan-untuk-Berbuka-Puasa"
2025-03-16 11:04:05.476882,Pertamina,17,6,3 hari lalu,"Beredar Video Terima Amplop Saat Rapat dengan Pertamina, Anggota DPR Herman Khaeron: Itu SPPJ Perjalanan Dinas","Video anggota Komisi VI Herman Khaeron menerima amplop saat rapet dengan Pertamina beredar viral. Namun, ia menegaskan, amplop yang diterima...",Kompas.com,https://nasional.kompas.com/read/2025/03/12/13015081/beredar-video-terima-amplop-saat-rapat-dengan-pertamina-anggota-dpr-herman
2025-03-16 11:04:05.476882,Pertamina,17,7,1 hari lalu,"Kejagung Periksa 120 Saksi Kasus Korupsi Pertamina, Eks Dirut Nicke Widyawati Berpotensi Dipanggil",Kejaksaan Agung (Kejagung) telah memeriksa lebih dari 120 orang terkait dugaan korupsi tata kelola minyak mentah di PT Pertamina.,Kompas.com,https://video.kompas.com/watch/1832591/kejagung-periksa-120-saksi-kasus-korupsi-pertamina-eks-dirut-nicke-widyawati-berpotensi-dipanggil?source=KOMPASCOM&position=video_headline_paused_thumbnail_1
2025-03-16 11:04:05.476882,Pertamina,17,8,20 jam yang lalu,"Nicke Widyawati Berpotensi Diperiksa dalam Kasus Korupsi Pertamina, Jabat Dirut Sejak 2018-2024","TRIBUNNEWS.COM – Kejaksaan Agung (Kejagung) tengah mempertimbangkan untuk memanggil Nicke Widyawati, mantan Direktur Utama PT Pertamina...",Tribunnews.com,https://www.tribunnews.com/nasional/2025/03/15/nicke-widyawati-berpotensi-diperiksa-dalam-kasus-korupsi-pertamina-jabat-dirut-sejak-2018-2024
2025-03-16 11:04:05.476882,Pertamina,17,9,3 hari lalu,"Daftar Terbaru Harga BBM Pertamina, Shell, BP & Vivo, Berlaku 12 Maret","Jakarta, CNBC Indonesia - Seluruh badan usaha penyedia Bahan Bakar Minyak (BBM) resmi mengubah harga produk BBM di Stasiun Pengisian Bahan...",CNBC Indonesia,https://www.cnbcindonesia.com/news/20250312071407-4-617774/daftar-terbaru-harga-bbm-pertamina-shell-bp-vivo-berlaku-12-maret
2025-03-16 11:04:05.476882,Pertamina,17,10,4 hari lalu,"Dirut Pertamina Akui Sempat ""Hilang"" Sejenak Usai Kejagung Ungkap Kasus Dugaan Korupsi","JAKARTA, KOMPAS.com - Direktur Utama PT Pertamina (Persero) Simon Aloysius Mantiri mengaku sempat ""menghilang"" usai Kejaksaan Agung...",Kompas.com,https://money.kompas.com/read/2025/03/11/202400126/dirut-pertamina-akui-sempat-hilang-sejenak-usai-kejagung-ungkap-kasus-dugaan
2025-03-16 11:04:05.476882,Pertamina,18,1,2 hari lalu,5 Pernyataan Ahok Usai Diperiksa Kejagung Terkait Korupsi Pertamina Halaman all,"Mantan Komisaris Utama PT Pertamina (Persero), Basuki Tjahaja Purnama atau Ahok, memenuhi panggilan Kejagung terkait dugaan korupsi...",Kompas.com,https://www.kompas.com/jawa-barat/read/2025/03/14/043000688/5-pernyataan-ahok-usai-diperiksa-kejagung-terkait-korupsi-pertamina?page=all
2025-03-16 11:04:05.476882,Pertamina,18,2,1 hari lalu,Ahok Minta Eks Dirut Pertamina Patra Niaga Ikut Diperiksa Kejagung,"Basuki Tjahaja Purnama alias Ahok mengatakan seharusnya Kejaksaan Agung (Kejagung) juga memeriksa eks Dirut Pertamina Patra Niaga,...",Kompas.com,https://video.kompas.com/watch/1832336/ahok-minta-eks-dirut-pertamina-patra-niaga-ikut-diperiksa-kejagung
2025-03-16 11:04:05.476882,Pertamina,18,3,1 hari lalu,Pertamina Sumbar Pastikan Stok BBM Lancar Selama Lebaran,"KBRN, Padang: Pertamina Patra Niaga Wilayah Sumatera Barat memastikan kebutuhan stok bahan bakar minyak (BBM.",RRI.co.id,https://www.rri.co.id/daerah/1390591/pertamina-sumbar-pastikan-stok-bbm-lancar-selama-lebaran
2025-03-16 11:04:05.476882,Pertamina,18,4,4 hari lalu,"Dirut Pertamina Akui Sempat ""Hilang"" Sejenak Usai Kejagung Ungkap Kasus Dugaan Korupsi","JAKARTA, KOMPAS.com - Direktur Utama PT Pertamina (Persero) Simon Aloysius Mantiri mengaku sempat ""menghilang"" usai Kejaksaan Agung...",Kompas.com,https://money.kompas.com/read/2025/03/11/202400126/dirut-pertamina-akui-sempat-hilang-sejenak-usai-kejagung-ungkap-kasus-dugaan
2025-03-16 11:04:05.476882,Pertamina,18,5,20 jam yang lalu,Komisi Informasi Kalbar Dorong Pertamina Tingkatkan Keterbukaan Informasi Publik,Suaraindo.id – Komisi Informasi Provinsi Kalimantan Barat (KI Kalbar) mendorong Sales Area Regional Kalbar PT...,Teras.id,https://www.teras.id/read/622160/komisi-informasi-kalbar-dorong-pertamina-tingkatkan-keterbukaan-informasi-publik
2025-03-16 11:04:05.476882,Pertamina,18,6,3 hari lalu,Bos Pertamina Curhat Dibanjiri Hujatan Usai Gaduh Pertamax Oplosan,Direktur Utama Pertamina Simon Alysius Mantiri blak-blakan mengaku banyak mendapatkan kiriman pesan hujatan usai gaduh isu Pertamax oplosan.,Bisnis.com,https://ekonomi.bisnis.com/read/20250312/44/1860523/bos-pertamina-curhat-dibanjiri-hujatan-usai-gaduh-pertamax-oplosan
2025-03-16 11:04:05.476882,Pertamina,18,7,19 jam yang lalu,"Sejalan Dengan Asta Cita Pemerintah, Pertamina Dukung Pengembangan Geothermal",PT Pertamina (Persero) berkomitmen untuk mendukung swasembada energi yang diprogramkan sesuai Asta cita pemerintah.,VIVA.co.id,https://www.viva.co.id/bisnis/1807174-sejalan-dengan-asta-cita-pemerintah-pertamina-dukung-pengembangan-geothermal
2025-03-16 11:04:05.476882,Pertamina,18,8,4 hari lalu,Bos Pertamina Ungkap Alasan Tak Langsung Respons soal Kasus Tata Kelola Minyak,Direktur Utama PT Pertamina (Persero) Simon Aloysius Mantiri mengungkap alasan kenapa pihaknya tidak langsung memberikan klarifikasi usai...,detikFinance,https://finance.detik.com/energi/d-7818446/bos-pertamina-ungkap-alasan-tak-langsung-respons-soal-kasus-tata-kelola-minyak
2025-03-16 11:04:05.476882,Pertamina,18,9,1 hari lalu,"Termasuk Ahok, Kejagung Sudah Periksa 120 Orang di Kasus Korupsi Pertamina Patra Niaga","Kepala Pusat Penerangan Hukum (Kapuspenkum) Kejaksaan Agung (Kejagung), Harli Siregar menyampaikan hingga saat ini pihaknya sudah memeriksa...",Inilah.com,https://www.inilah.com/termasuk-ahok-kejagung-sudah-periksa-120-orang-di-kasus-korupsi-pertamina-patra-niaga
2025-03-16 11:04:05.476882,Pertamina,18,10,2 hari lalu,"Respons Jaksa Agung soal Grup ""Orang-orang Senang"" Korupsi Pertamina, Janji Tindak Anggota yang Lalai - Kompas.com",Jaksa Agung akan menindak anggotanya jika tersangka korupsi Pertamina membawa alat komunikasi ke tahanan terkait kabar grup WA 'Orang-orang...,Kompas.com,https://www.kompas.com/tren/read/2025/03/13/103000865/respons-jaksa-agung-soal-grup-orang-orang-senang-korupsi-pertamina-janji?page=all
2025-03-16 11:04:05.476882,Pertamina,19,1,3 hari lalu,"Ahok Diperiksa Kejagung terkait Korupsi Pertamina Patra Niaga, Besok","Kejaksaan Agung (Kejagung) berencana memeriksa mantan Komisaris Utama PT Pertamina Basuki Tjahaja Purnama alias Ahok, Kamis (13/3) besok.",Inilah.com,https://www.inilah.com/ahok-diperiksa-kejagung-terkait-korupsi-pertamina-patra-niaga-besok
2025-03-16 11:04:05.476882,Pertamina,19,2,13 jam yang lalu,"Nelayan Rebutan Solar untuk Melaut, Minta PT Pertamina Sibolga Tidak Kurangi Jatah",Tapteng(harianSIB.com)Sejumlah nelayan keluhkan sulitnya mendapatkan solar di Stasiun Pembelian Bahan Bakar Nelayan (SPBN) di Tapanuli...,harianSIB.com,https://www.hariansib.com/v1/Marsipature-Hutanabe/422045/nelayan-rebutan-solar-untuk-melaut-minta-pt-pertamina-sibolga-tidak-kurangi-jatah/
2025-03-16 11:04:05.476882,Pertamina,19,3,4 jam yang lalu,"Grup WA 'Orang-Orang Senang' Bongkar Korupsi Pertamina Rp193,7 T, Ini Daftar Tersangka","Grup WhatsApp 'Orang-Orang Senang' terbongkar di balik skandal korupsi Pertamina. Kerugian negara capai Rp193,7 triliun per tahun.",VIVA Gadget,https://gadget.viva.co.id/viral/25890-grup-wa-orang-orang-senang-bongkar-korupsi-pertamina-rp1937-t-ini-daftar-tersangka
2025-03-16 11:04:05.476882,Pertamina,19,4,1 hari lalu,"Ahok Minta Kejagung Periksa Eks Dirut Pertamina Patra Niaga Alfian Nasution: Kalau Riva Siahaan Sudah Tersangka Korupsi Minyak Mentah, Harusnya...","Jakarta, MI - Mantan Komisaris Utama (Komut) PT Pertamina Basuki Tjahaja Purnama (Ahok) meminta Kejaksaan Agung (Kejagung) agar memeriksa...",Monitor Indonesia,https://monitorindonesia.com/hukum/read/2025/03/604689/ahok-minta-kejagung-periksa-eks-dirut-pertamina-patra-niaga-alfian-nasution-kalau-riva-siahaan-sudah-tersangka-korupsi-minyak-mentah-harusnya
2025-03-16 11:04:05.476882,Pertamina,19,5,6 hari lalu,Pengamat: Tersangka Korupsi Pertamina Bisa Dituntut Hukuman Mati,Hukuman mati bisa diterapkan kepada para tersangka karena kasus korupsi tersebut terjadi pada 2018-2023.,Metrotvnews.com,https://www.metrotvnews.com/read/b1oCVa6W-pengamat-tersangka-korupsi-pertamina-bisa-dituntut-hukuman-mati
2025-03-16 11:04:05.476882,Pertamina,19,6,1 hari lalu,Nevi Zuairina Minta Pertamina Pastikan Distribusi BBM dan LPG 3 Kg Aman saat Mudik dan Idul Fitri - Padek Jawapos,Nevi Zuairina meminta Pertamina menjamin kelancaran distribusi BBM & LPG selama mudik Lebaran. Bagaimana stoknya? Cek faktanya di sini!,Padang Ekspres,https://padek.jawapos.com/nasional/2365765068/nevi-zuairina-minta-pertamina-pastikan-distribusi-bbm-dan-lpg-3-kg-aman-saat-mudik-dan-idul-fitri
2025-03-16 11:04:05.476882,Pertamina,19,7,1 hari lalu,Pertamina Tambun tebar kebaikan di bulan Ramadhan dengan bagikan paket sembako,PT Pertamina EP Tambun Field menebar kebaikan di bulan suci Ramadhan 1446 Hijriah melalui kegiatan safari dengan membagikan paket sembako...,ANTARA News,https://megapolitan.antaranews.com/berita/372973/pertamina-tambun-tebar-kebaikan-di-bulan-ramadhan-dengan-bagikan-paket-sembako
2025-03-16 11:04:05.476882,Pertamina,19,8,2 minggu lalu,Fitra Minta Tersangka Korupsi Pertamina Dipecat Tidak Hormat,Fitra mendesak pemerintah dan aparat penegak hukum untuk mengambil langkah tegas dalam kasus korupsi tata kelola minyak mentah dan produk...,Tempo.co,https://www.tempo.co/ekonomi/fitra-minta-tersangka-korupsi-pertamina-dipecat-tidak-hormat-1214464
2025-03-16 11:04:05.476882,Pertamina,19,9,1 hari lalu,"Kejagung Periksa 120 Saksi Kasus Korupsi Pertamina, Eks Dirut Nicke Widyawati Berpotensi Dipanggil",Kejaksaan Agung (Kejagung) telah memeriksa lebih dari 120 orang terkait dugaan korupsi tata kelola minyak mentah di PT Pertamina.,Kompas.com,https://video.kompas.com/watch/1832591/kejagung-periksa-120-saksi-kasus-korupsi-pertamina-eks-dirut-nicke-widyawati-berpotensi-dipanggil?source=KOMPASCOM&position=video_headline_paused_thumbnail_1
2025-03-16 11:04:05.476882,Pertamina,19,10,19 jam yang lalu,Alasan Kejagung Periksa Ahok Lebih Dulu Sebelum Direksi Pertamina: Pak Ahok Kan yang Minta,"Jaksa Agung, ST Burhanuddin mengingatkan bahwa Ahok yang meminta kepada Kejagung agar diperiksa sebagai saksi kasus korupsi di PT Pertamina.",Tribunnews.com,https://www.tribunnews.com/nasional/2025/03/15/alasan-kejagung-periksa-ahok-lebih-dulu-sebelum-direksi-pertamina-pak-ahok-kan-yang-minta
2025-03-16 11:04:05.476882,Pertamina,20,1,1 hari lalu,SPBU Kantong Pertamina Jamin Ketersediaan BBM Lebaran,"KBRN, Padang: Pertamina Patra Niaga Wilayah Sumatera Barat (Sumbar) berencana menyediakan 20 SPBU kantong ya.",RRI.co.id,https://www.rri.co.id/daerah/1390620/spbu-kantong-pertamina-jamin-ketersediaan-bbm-lebaran
2025-03-16 11:04:05.476882,Pertamina,20,2,1 hari lalu,5 Fakta Penting Saat Ahok Dipanggil Kejagung Terkait Kasus Korupsi Pertamina,"JAKARTA - Basuki Tjahaja Purnama, yang akrab disapa Ahok, baru-baru ini dipanggil oleh Kejaksaan Agung (Kejagung)",garuda tv,https://garuda.tv/5-fakta-penting-saat-ahok-dipanggil-kejagung-terkait-kasus-korupsi-pertamina/
2025-03-16 11:04:05.476882,Pertamina,20,3,2 minggu lalu,Perkembangan Terbaru Kasus Korupsi Minyak Mentah Pertamina,Kejagung terus mendalami kasus korupsi tata kelola minyak mentah di PT Pertamina 2018-2023. Sembilan orang sudah jadi tersangka.,CNN Indonesia,https://www.cnnindonesia.com/nasional/20250228183845-12-1203651/perkembangan-terbaru-kasus-korupsi-minyak-mentah-pertamina
2025-03-16 11:04:05.476882,Pertamina,20,4,1 minggu lalu,Menguatkan Pertamina dengan Reformasi Tata Kelola yang Transparan,"Krisis yang tengah melanda Pertamina akibat kasus korupsi dalam pengadaan BBM telah mengguncang kepercayaan publik, pemerintah, dan investor...",Dunia Energi,https://www.dunia-energi.com/menguatkan-pertamina-dengan-reformasi-tata-kelola-yang-transparan/
2025-03-16 11:04:05.476882,Pertamina,20,5,1 minggu lalu,"Dalam Dugaan Kasus Korupsi Pertamina Kejagung Ungkap Kerugian Negara Rp 193,7 Triliun, Kerugian Konsumen?","Kejaksaan Agung mengungkapkan angka Rp 193,7 triliun itu merupakan kerugian negara pada 2023 saja akibat praktik korupsi Pertamina.",Tempo.co,https://www.tempo.co/hukum/dalam-dugaan-kasus-korupsi-pertamina-kejagung-ungkap-kerugian-negara-rp-193-7-triliun-kerugian-konsumen--1215070
2025-03-16 11:04:05.476882,Pertamina,20,6,2 hari lalu,"Pernah Sesumbar Mau Bongkar Kasus Pertamina, Ahok: Ternyata Saya Cuma Secuil","Bisnis.com, JAKARTA — Mantan Komisaris Utama Pertamina, Basuki Tjahaja Purnama atau Ahok pernah sesumbar memiliki banyak data terkait siapa...",Bisnis.com,https://kabar24.bisnis.com/read/20250313/16/1861256/pernah-sesumbar-mau-bongkar-kasus-pertamina-ahok-ternyata-saya-cuma-secuil
2025-03-16 11:04:05.476882,Pertamina,20,7,2 minggu lalu,Fakta-fakta Dugaan Korupsi Minyak Mentah Pertamina,Ada tujuh tersangka kasus dugaan korupsi tata kelola minyak Pertamina. Salah satu modusnya membeli RON 92 padahal yang dibeli adalah RON 90...,CNN Indonesia,https://www.cnnindonesia.com/nasional/20250226072821-12-1202491/fakta-fakta-dugaan-korupsi-minyak-mentah-pertamina
2025-03-16 11:04:05.476882,Pertamina,20,8,3 hari lalu,Anggota DPR Merasa Difitnah soal Terima Amplop di Rapat Pertamina: Itu SPPD!,Potongan video rapat Komisi VI DPR bersama PT Pertamina yang menampilkan seorang anggota DPR berbatik kuning menerima amplop cokelat kini...,detikNews,https://news.detik.com/berita/d-7819411/anggota-dpr-merasa-difitnah-soal-terima-amplop-di-rapat-pertamina-itu-sppd
2025-03-16 11:04:05.476882,Pertamina,20,9,2 minggu lalu,YLKI: Konsumen Bisa Gugat Pertamina Terkait Dugaan Korupsi Tata Kelola Minyak Mentah,Melalui mekanisme gugatan gugatan class action. Hanifah Dwi Jayanti. 3 Maret 2025. Bacaan 4 Menit. Ketua Pengurus Harian Yayasan Lembaga Konsumen Indonesia...,Hukumonline,https://www.hukumonline.com/berita/a/ylki--konsumen-bisa-gugat-pertamina-terkait-dugaan-korupsi-tata-kelola-minyak-mentah-lt67c668814ae76/
2025-03-16 11:04:05.476882,Pertamina,20,10,4 hari lalu,Bupati Kampar Terima Silaturahmi dari Pertamina Hulu Rokan di Ruang Rapat Lantai II Kantor Bupati,"Bangkinang Kota - Bupati Kampar, Ahmad Yuzar, S.Sos. MT menerima kunjungan silaturahmi dari manajemen Pertamina Hulu Rokan (PHR) di ruang...",mediacenter.kamparkab.go.id,https://mediacenter.kamparkab.go.id/artikel-detail/4399/artikelkat/artikelkat/cpns
2025-03-16 11:04:05.476882,Pertamina,21,1,2 minggu lalu,"Pertamina: Dirut Pertamina minta maaf soal korupsi minyak mentah, warga yang mengadu ke LBH Jakarta terus bertambah – 'Ada yang usul Pertamina dibubarkan saja'","Setelah kasus dugaan korupsi tata kelola minyak mentah di Pertamina melahirkan gelombang kemarahan masyarakat, pucuk pimpinan perusahaan...",BBC,https://www.bbc.com/indonesia/articles/cpdexpj2xleo
2025-03-16 11:04:05.476882,Pertamina,21,2,1 minggu lalu,Jaksa Agung Nyatakan 'Blending' Bensin Tak Terkait Kebijakan Pertamina,"Jaksa Agung mengatakan memang ada blending RON 88 atau 90 di Merak, ""Dan tindakan itu tidak terkait dengan kebijakan yang ada di Pertamina.""",detikNews,https://news.detik.com/berita/d-7809831/jaksa-agung-nyatakan-blending-bensin-tak-terkait-kebijakan-pertamina
2025-03-16 11:04:05.476882,Pertamina,21,3,2 hari lalu,"Momen Ahok Tiba di Kejagung, Penuhi Panggilan soal Kasus Pertamina","Momen eks Komisaris Utama (Komut) PT Pertamina, Basuki Tjahaja Purnama (Ahok) tiba di Kejaksaan Agung (Kejagung) untuk penuhi panggilan...",Kompas.com,https://video.kompas.com/watch/1832016/momen-ahok-tiba-di-kejagung-penuhi-panggilan-soal-kasus-pertamina
2025-03-16 11:04:05.476882,Pertamina,21,4,13 jam yang lalu,"Nelayan Rebutan Solar untuk Melaut, Minta PT Pertamina Sibolga Tidak Kurangi Jatah",Tapteng(harianSIB.com)Sejumlah nelayan keluhkan sulitnya mendapatkan solar di Stasiun Pembelian Bahan Bakar Nelayan (SPBN) di Tapanuli...,harianSIB.com,https://www.hariansib.com/v1/Marsipature-Hutanabe/422045/nelayan-rebutan-solar-untuk-melaut-minta-pt-pertamina-sibolga-tidak-kurangi-jatah/
2025-03-16 11:04:05.476882,Pertamina,21,5,1 hari lalu,"Ahok Diperiksa Kasus Korupsi Pertamina, Dasco: Komisaris Menerima Hasil Audit","INDOPOSCO.ID - Wakil Ketua DPR Sufmi Dasco Ahmad menganggap, mantan Komisaris Utama PT. Pertamina Basuki Tjahaja Purnama alias Ahok tentu...",indoposco,https://indoposco.id/nasional/2025/03/14/ahok-diperiksa-kasus-korupsi-pertamina-dasco-komisaris-menerima-hasil-audit
2025-03-16 11:04:05.476882,Pertamina,21,6,2 hari lalu,[FULL] Kejagung Akan Dalami Peran Ahok Saat Jadi Komut Pertamina,Kejaksaan Agung (Kejagung) mendalami tugas dan fungsi Basuki Tjahaja Purnama alias Ahok saat masih menjabat sebagai Komisaris Utama...,Kompas.com,https://video.kompas.com/watch/1832268/full-kejagung-akan-dalami-peran-ahok-saat-jadi-komut-pertamina
2025-03-16 11:04:05.476882,Pertamina,21,7,2 minggu lalu,Kejagung Tetapkan 7 Tersangka Atas Dugaan Korupsi Tata Kelola Minyak Mentah PT Pertamina,"Berdasarkan hasil pemeriksaan terhadap 96 saksi, dua ahli, serta penyitaan 969 dokumen dan 45 barang bukti elektronik, ditemukan adanya...",Hukumonline,https://www.hukumonline.com/berita/a/kejagung-tetapkan-7-tersangka-atas-dugaan-korupsi-tata-kelola-minyak-mentah-pt-pertamina-lt67bde6c5d7f12/
2025-03-16 11:04:05.476882,Pertamina,21,8,3 hari lalu,"Ada Pihak Lain yang Harus Bertanggung Jawab dalam Korupsi Pertamina, Ini Penjelasan Pakar Hukum",Dugaan korupsi tata kelola minyak mentah dan produk kilang yang sedang diusut oleh Kejagung ke sejumlah anak usaha Pertamina menjadi...,Bisnis.com,https://kabar24.bisnis.com/read/20250312/15/1860556/ada-pihak-lain-yang-harus-bertanggung-jawab-dalam-korupsi-pertamina-ini-penjelasan-pakar-hukum
2025-03-16 11:04:05.476882,Pertamina,21,9,3 hari lalu,"DPR Usul Pertamina Bagikan Pertamax Gratis, Ini Respons Erick Thohir","JAKARTA, KOMPAS.com - Menteri BUMN Erick Thohir buka suara terkait usulan Anggota Komisi VI DPR RI Mufti Anam agar PT Pertamina (Persero)...",Kompas.com,https://money.kompas.com/read/2025/03/12/210400126/dpr-usul-pertamina-bagikan-pertamax-gratis-ini-respons-erick-thohir
2025-03-16 11:04:05.476882,Pertamina,21,10,22 jam yang lalu,"Drama Korupsi Pertamina Patra Niaga, Mafianya Masih Bebas Berkeliaran","Setelah sekian lama suara-suara kebenaran tertahan di balik tembok kekuasaan, akhirnya secercah cahaya keadilan menembus gelapnya skandal...",law-justice.co,https://www.law-justice.co/artikel/183309/drama-korupsi-pertamina-patra-niaga-mafianya-masih-bebas-berkeliaran/
2025-03-16 11:04:05.476882,Pertamina,22,1,1 hari lalu,"Ahok Minta Kejagung Periksa Eks Dirut Pertamina Patra Niaga Alfian Nasution: Kalau Riva Siahaan Sudah Tersangka Korupsi Minyak Mentah, Harusnya...","Jakarta, MI - Mantan Komisaris Utama (Komut) PT Pertamina Basuki Tjahaja Purnama (Ahok) meminta Kejaksaan Agung (Kejagung) agar memeriksa...",Monitor Indonesia,https://monitorindonesia.com/hukum/read/2025/03/604689/ahok-minta-kejagung-periksa-eks-dirut-pertamina-patra-niaga-alfian-nasution-kalau-riva-siahaan-sudah-tersangka-korupsi-minyak-mentah-harusnya
2025-03-16 11:04:05.476882,Pertamina,22,2,4 hari lalu,"Sengaja Menghilang Usai Anak Buah Diciduk Kejagung, Ini Alasan Dirut Pertamina",Direktur Umum (Dirut) PT Pertamina (Persero) Simon Aloysius Mantiri mengaku dirinya sengaja menghilang setelah Kejaksaan Agung (Kejagung)...,Inilah.com,https://www.inilah.com/sengaja-menghilang-usai-anak-buah-diciduk-kejagung-ini-alasan-dirut-pertamina
2025-03-16 11:04:05.476882,Pertamina,22,3,2 minggu lalu,Ini Peran 9 Tersangka dalam Kasus Dugaan Korupsi Tata Kelola Minyak Pertamina,"Kejaksaan Agung telah menetapkan 9 tersangka kasus dugaan korupsi tata kelola minyak di Pertamina dengan kerugian negara setidaknya Rp193,7...",Tempo.co,https://www.tempo.co/hukum/ini-peran-9-tersangka-dalam-kasus-dugaan-korupsi-tata-kelola-minyak-pertamina-1212794
2025-03-16 11:04:05.476882,Pertamina,22,4,1 hari lalu,"Demi Kelancaran Mudik, Menteri ESDM dan Dirut Pertamina Tinjau Pasokan BBM dan LPG","Menteri Energi dan Sumber Daya Mineral (ESDM), Bahlil Lahadalia bersama Direktur Utama PT Pertamina (Persero), Simon Aloysius Mantiri...",Rmol.id,https://rmol.id/bisnis/read/2025/03/14/659767/demi-kelancaran-mudik-menteri-esdm-dan-dirut-pertamina-tinjau-pasokan-bbm-dan-lpg
2025-03-16 11:04:05.476882,Pertamina,22,5,2 minggu lalu,Peran 7 Tersangka Korupsi Minyak Mentah Pertamina,"Jakarta: Kejaksaan Agung (Kejagung) membeberkan peran tujuh tersangka korupsi tata kelola minyak mentah, dan produk kilang pada PT Pertamina...",Metrotvnews.com,https://www.metrotvnews.com/read/b7WCgZpG-peran-7-tersangka-korupsi-minyak-mentah-pertamina
2025-03-16 11:04:05.476882,Pertamina,22,6,2 hari lalu,"Pernah Sesumbar Mau Bongkar Kasus Pertamina, Ahok: Ternyata Saya Cuma Secuil","Bisnis.com, JAKARTA — Mantan Komisaris Utama Pertamina, Basuki Tjahaja Purnama atau Ahok pernah sesumbar memiliki banyak data terkait siapa...",Bisnis.com,https://kabar24.bisnis.com/read/20250313/16/1861256/pernah-sesumbar-mau-bongkar-kasus-pertamina-ahok-ternyata-saya-cuma-secuil
2025-03-16 11:04:05.476882,Pertamina,22,7,1 hari lalu,"Kasus Mega Korupsi Pertamina, Ahok Diperiksa Kejagung, Pengamat Ingatkan Ancaman Mafia Migas","Mantan Komisaris Utama Pertamina, Basuki Tjahaja Purnama (Ahok), akhirnya diperiksa oleh Kejaksaan Agung (Kejagung) sebagai saksi dalam...",Koran Jakarta,https://koran-jakarta.com/kasus-mega-korupsi-pertamina-ahok-diperiksa-kejagung-pengamat-ingatkan-ancaman-mafia-migas
